# $t$	$x$	$y$	$z$
2.230586e+01	4.028777e+00	2.060295e+00	2.511800e+01
2.231202e+01	3.913054e+00	2.122247e+00	2.475960e+01
2.231818e+01	3.808125e+00	2.190170e+00	2.440716e+01
2.232434e+01	3.713688e+00	2.263653e+00	2.406076e+01
2.233050e+01	3.629439e+00	2.342358e+00	2.372051e+01
2.233665e+01	3.555073e+00	2.426016e+00	2.338646e+01
2.234281e+01	3.490288e+00	2.514418e+00	2.305869e+01
2.234897e+01	3.434790e+00	2.607414e+00	2.273727e+01
2.235513e+01	3.388297e+00	2.704906e+00	2.242227e+01
2.236129e+01	3.350537e+00	2.806848e+00	2.211378e+01
2.236744e+01	3.321254e+00	2.913236e+00	2.181186e+01
2.237360e+01	3.300209e+00	3.024107e+00	2.151662e+01
2.237976e+01	3.287179e+00	3.139537e+00	2.122816e+01
2.238592e+01	3.281961e+00	3.259636e+00	2.094659e+01
2.239823e+01	3.294246e+00	3.514427e+00	2.040463e+01
2.240932e+01	3.330390e+00	3.761396e+00	1.994185e+01
2.242040e+01	3.389613e+00	4.026441e+00	1.950384e+01
2.243149e+01	3.471464e+00	4.311081e+00	1.909189e+01
2.244257e+01	3.575707e+00	4.616987e+00	1.870753e+01
2.245365e+01	3.702321e+00	4.945938e+00	1.835262e+01
2.246474e+01	3.851482e+00	5.299778e+00	1.802933e+01
2.247582e+01	4.023537e+00	5.680379e+00	1.774023e+01
2.248691e+01	4.218981e+00	6.089575e+00	1.748834e+01
2.249799e+01	4.438449e+00	6.529076e+00	1.727719e+01
2.250907e+01	4.682691e+00	7.000343e+00	1.711086e+01
2.252016e+01	4.952516e+00	7.504580e+00	1.699404e+01
2.253124e+01	5.248716e+00	8.042447e+00	1.693206e+01
2.254122e+01	5.538497e+00	8.555325e+00	1.692817e+01
2.255119e+01	5.850763e+00	9.094923e+00	1.697851e+01
2.256117e+01	6.185840e+00	9.659855e+00	1.708836e+01
2.257115e+01	6.543893e+00	1.024795e+01	1.726350e+01
2.258112e+01	6.924759e+00	1.085584e+01	1.750989e+01
2.259110e+01	7.327963e+00	1.147888e+01	1.783383e+01
2.260107e+01	7.752516e+00	1.211081e+01	1.824134e+01
2.261105e+01	8.196888e+00	1.274367e+01	1.873842e+01
2.262103e+01	8.658793e+00	1.336756e+01	1.933005e+01
2.263000e+01	9.086991e+00	1.391147e+01	1.994678e+01
2.263898e+01	9.524016e+00	1.442812e+01	2.064525e+01
2.264796e+01	9.966286e+00	1.490615e+01	2.142547e+01
2.265604e+01	1.036526e+01	1.529275e+01	2.219635e+01
2.266412e+01	1.076129e+01	1.562775e+01	2.302937e+01
2.267220e+01	1.115024e+01	1.590114e+01	2.391989e+01
2.268028e+01	1.152746e+01	1.610266e+01	2.486132e+01
2.268836e+01	1.188788e+01	1.622249e+01	2.584501e+01
2.269563e+01	1.219349e+01	1.625318e+01	2.675767e+01
2.270291e+01	1.247698e+01	1.620479e+01	2.768639e+01
2.271018e+01	1.273429e+01	1.607317e+01	2.862084e+01
2.271745e+01	1.296127e+01	1.585540e+01	2.954934e+01
2.272472e+01	1.315396e+01	1.555047e+01	3.045958e+01
2.273200e+01	1.330867e+01	1.515934e+01	3.133882e+01
2.273927e+01	1.342212e+01	1.468508e+01	3.217432e+01
2.274581e+01	1.348664e+01	1.419135e+01	3.287876e+01
2.275236e+01	1.351392e+01	1.363995e+01	3.352940e+01
2.275890e+01	1.350285e+01	1.303702e+01	3.411893e+01
2.276545e+01	1.345283e+01	1.239037e+01	3.464086e+01
2.277134e+01	1.337446e+01	1.177776e+01	3.504859e+01
2.277723e+01	1.326488e+01	1.114312e+01	3.539475e+01
2.278312e+01	1.312480e+01	1.049315e+01	3.567763e+01
2.278901e+01	1.295525e+01	9.834609e+00	3.589631e+01
2.279490e+01	1.275767e+01	9.174292e+00	3.605114e+01
2.280079e+01	1.253369e+01	8.518523e+00	3.614309e+01
2.280668e+01	1.228532e+01	7.873426e+00	3.617426e+01
2.281257e+01	1.201466e+01	7.244431e+00	3.614715e+01
2.281846e+01	1.172411e+01	6.636401e+00	3.606518e+01
2.282435e+01	1.141611e+01	6.053505e+00	3.593208e+01
2.283025e+01	1.109319e+01	5.499290e+00	3.575191e+01
2.283614e+01	1.075794e+01	4.976453e+00	3.552905e+01
2.284144e+01	1.044778e+01	4.534404e+00	3.529564e+01
2.284674e+01	1.013154e+01	4.120438e+00	3.503447e+01
2.285204e+01	9.811001e+00	3.735160e+00	3.474872e+01
2.285734e+01	9.487875e+00	3.378793e+00	3.444152e+01
2.286264e+01	9.163777e+00	3.051222e+00	3.411575e+01
2.286794e+01	8.840251e+00	2.752030e+00	3.377428e+01
2.287325e+01	8.518696e+00	2.480548e+00	3.341959e+01
2.287855e+01	8.200442e+00	2.235885e+00	3.305418e+01
2.288385e+01	7.886655e+00	2.017004e+00	3.268012e+01
2.288915e+01	7.578412e+00	1.822727e+00	3.229942e+01
2.289445e+01	7.276672e+00	1.651760e+00	3.191387e+01
2.289975e+01	6.982260e+00	1.502778e+00	3.152499e+01
2.290506e+01	6.695898e+00	1.374402e+00	3.113418e+01
2.291036e+01	6.418205e+00	1.265222e+00	3.074263e+01
2.291566e+01	6.149680e+00	1.173877e+00	3.035136e+01
2.292096e+01	5.890738e+00	1.099012e+00	2.996126e+01
2.292626e+01	5.641701e+00	1.039292e+00	2.957308e+01
2.293156e+01	5.402807e+00	9.934736e-01	2.918744e+01
2.293686e+01	5.174218e+00	9.603478e-01	2.880488e+01
2.294217e+01	4.956028e+00	9.387643e-01	2.842581e+01
2.294747e+01	4.748266e+00	9.276691e-01	2.805058e+01
2.295277e+01	4.550911e+00	9.260650e-01	2.767947e+01
2.295807e+01	4.363889e+00	9.330216e-01	2.731269e+01
2.296337e+01	4.187089e+00	9.477041e-01	2.695043e+01
2.296867e+01	4.020358e+00	9.693230e-01	2.659278e+01
2.297398e+01	3.863521e+00	9.971887e-01	2.623987e+01
2.297928e+01	3.716366e+00	1.030653e+00	2.589171e+01
2.298458e+01	3.578675e+00	1.069155e+00	2.554841e+01
2.298988e+01	3.450196e+00	1.112186e+00	2.520990e+01
2.299518e+01	3.330687e+00	1.159286e+00	2.487629e+01
2.300048e+01	3.219873e+00	1.210085e+00	2.454748e+01
2.300578e+01	3.117495e+00	1.264231e+00	2.422350e+01
2.301109e+01	3.023280e+00	1.321428e+00	2.390434e+01
2.301639e+01	2.936956e+00	1.381437e+00	2.358996e+01
2.302169e+01	2.858258e+00	1.444049e+00	2.328035e+01
2.302699e+01	2.786920e+00	1.509110e+00	2.297547e+01
2.303229e+01	2.722686e+00	1.576482e+00	2.267531e+01
2.303759e+01	2.665305e+00	1.646088e+00	2.237983e+01
2.304290e+01	2.614538e+00	1.717841e+00	2.208903e+01
2.304820e+01	2.570153e+00	1.791729e+00	2.180288e+01
2.305350e+01	2.531930e+00	1.867729e+00	2.152138e+01
2.305880e+01	2.499660e+00	1.945863e+00	2.124451e+01
2.306643e+01	2.463284e+00	2.062093e+00	2.085428e+01
2.307406e+01	2.438287e+00	2.183002e+00	2.047365e+01
2.308168e+01	2.424188e+00	2.308839e+00	2.010263e+01
2.308931e+01	2.420559e+00	2.439950e+00	1.974128e+01
2.309694e+01	2.427033e+00	2.576719e+00	1.938968e+01
2.310457e+01	2.443300e+00	2.719593e+00	1.904795e+01
2.311219e+01	2.469107e+00	2.869073e+00	1.871623e+01
2.311982e+01	2.504259e+00	3.025700e+00	1.839471e+01
2.312745e+01	2.548616e+00	3.190065e+00	1.808360e+01
2.313508e+01	2.602093e+00	3.362793e+00	1.778319e+01
2.314270e+01	2.664659e+00	3.544550e+00	1.749378e+01
2.315033e+01	2.736336e+00	3.736032e+00	1.721576e+01
2.316559e+01	2.907359e+00	4.151124e+00	1.669567e+01
2.318084e+01	3.116322e+00	4.614244e+00	1.622728e+01
2.319610e+01	3.365127e+00	5.131912e+00	1.581627e+01
2.320983e+01	3.625207e+00	5.649955e+00	1.550160e+01
2.322218e+01	3.890521e+00	6.162634e+00	1.526882e+01
2.323454e+01	4.187372e+00	6.722775e+00	1.509010e+01
2.324566e+01	4.483180e+00	7.269944e+00	1.498144e+01
2.325678e+01	4.807712e+00	7.859689e+00	1.492867e+01
2.326679e+01	5.125612e+00	8.427784e+00	1.493492e+01
2.327680e+01	5.469065e+00	9.031437e+00	1.499826e+01
2.328681e+01	5.839001e+00	9.670039e+00	1.512539e+01
2.329682e+01	6.236154e+00	1.034194e+01	1.532369e+01
2.330682e+01	6.660974e+00	1.104420e+01	1.560118e+01
2.331583e+01	7.067024e+00	1.169847e+01	1.592569e+01
2.332484e+01	7.495211e+00	1.236896e+01	1.632773e+01
2.333385e+01	7.944742e+00	1.304944e+01	1.681365e+01
2.334286e+01	8.414325e+00	1.373202e+01	1.738974e+01
2.335186e+01	8.901995e+00	1.440684e+01	1.806160e+01
2.336087e+01	9.405020e+00	1.506202e+01	1.883386e+01
2.336898e+01	9.867909e+00	1.562343e+01	1.961722e+01
2.337709e+01	1.033701e+01	1.614584e+01	2.048536e+01
2.338438e+01	1.076123e+01	1.657236e+01	2.133810e+01
2.339168e+01	1.118381e+01	1.694685e+01	2.225638e+01
2.339898e+01	1.160084e+01	1.725892e+01	2.323618e+01
2.340627e+01	1.200795e+01	1.749794e+01	2.427164e+01
2.341357e+01	1.240032e+01	1.765353e+01	2.535487e+01
2.342086e+01	1.277277e+01	1.771591e+01	2.647581e+01
2.342816e+01	1.311982e+01	1.767648e+01	2.762230e+01
2.343546e+01	1.343583e+01	1.752829e+01	2.878018e+01
2.344275e+01	1.371516e+01	1.726653e+01	2.993357e+01
2.345005e+01	1.395230e+01	1.688907e+01	3.106527e+01
2.345662e+01	1.412537e+01	1.645106e+01	3.205045e+01
2.346318e+01	1.425668e+01	1.592287e+01	3.299038e+01
2.346975e+01	1.434331e+01	1.530955e+01	3.387229e+01
2.347566e+01	1.438111e+01	1.469069e+01	3.460653e+01
2.348157e+01	1.437956e+01	1.401527e+01	3.527626e+01
2.348748e+01	1.433789e+01	1.329103e+01	3.587470e+01
2.349339e+01	1.425583e+01	1.252661e+01	3.639637e+01
2.349930e+01	1.413367e+01	1.173131e+01	3.683716e+01
2.350521e+01	1.397222e+01	1.091485e+01	3.719449e+01
2.351112e+01	1.377281e+01	1.008705e+01	3.746730e+01
2.351703e+01	1.353723e+01	9.257538e+00	3.765602e+01
2.352294e+01	1.326775e+01	8.435516e+00	3.776251e+01
2.352885e+01	1.296698e+01	7.629519e+00	3.778988e+01
2.353476e+01	1.263788e+01	6.847227e+00	3.774231e+01
2.354067e+01	1.228361e+01	6.095317e+00	3.762490e+01
2.354599e+01	1.194603e+01	5.449206e+00	3.746424e+01
2.355131e+01	1.159331e+01	4.835525e+00	3.725615e+01
2.355663e+01	1.122797e+01	4.256898e+00	3.700529e+01
2.356195e+01	1.085255e+01	3.715113e+00	3.671640e+01
2.356727e+01	1.046949e+01	3.211344e+00	3.639415e+01
2.357259e+01	1.008119e+01	2.746133e+00	3.604310e+01
2.357791e+01	9.689910e+00	2.319462e+00	3.566758e+01
2.358323e+01	9.297796e+00	1.930824e+00	3.527168e+01
2.358854e+01	8.906836e+00	1.579302e+00	3.485917e+01
2.359386e+01	8.518862e+00	1.263629e+00	3.443352e+01
2.359918e+01	8.135537e+00	9.822684e-01	3.399785e+01
2.360450e+01	7.758352e+00	7.334701e-01	3.355495e+01
2.360982e+01	7.388628e+00	5.153358e-01	3.310726e+01
2.361514e+01	7.027514e+00	3.258707e-01	3.265691e+01
2.362046e+01	6.675996e+00	1.630291e-01	3.220576e+01
2.362578e+01	6.334903e+00	2.475430e-02	3.175534e+01
2.363057e+01	6.037397e+00	-8.037794e-02	3.135169e+01
2.363535e+01	5.749283e+00	-1.686978e-01	3.095048e+01
2.364014e+01	5.470877e+00	-2.416338e-01	3.055238e+01
2.364493e+01	5.202411e+00	-3.005227e-01	3.015793e+01
2.364971e+01	4.944047e+00	-3.466623e-01	2.976755e+01
2.365450e+01	4.695880e+00	-3.812714e-01	2.938160e+01
2.365929e+01	4.457944e+00	-4.055025e-01	2.900033e+01
2.366408e+01	4.230220e+00	-4.204338e-01	2.862392e+01
2.366886e+01	4.012643e+00	-4.270707e-01	2.825251e+01
2.367365e+01	3.805102e+00	-4.263455e-01	2.788620e+01
2.367844e+01	3.607453e+00	-4.191184e-01	2.752501e+01
2.368322e+01	3.419519e+00	-4.061797e-01	2.716896e+01
2.368801e+01	3.241094e+00	-3.882519e-01	2.681803e+01
2.369280e+01	3.071952e+00	-3.659934e-01	2.647218e+01
2.369759e+01	2.911847e+00	-3.400008e-01	2.613136e+01
2.370237e+01	2.760518e+00	-3.108125e-01	2.579550e+01
2.370716e+01	2.617693e+00	-2.789121e-01	2.546452e+01
2.371195e+01	2.483091e+00	-2.447318e-01	2.513833e+01
2.371673e+01	2.356425e+00	-2.086558e-01	2.481685e+01
2.372152e+01	2.237403e+00	-1.710240e-01	2.449998e+01
2.372631e+01	2.125735e+00	-1.321346e-01	2.418763e+01
2.373110e+01	2.021129e+00	-9.224775e-02	2.387970e+01
2.373588e+01	1.923296e+00	-5.158860e-02	2.357612e+01
2.374067e+01	1.831952e+00	-1.034991e-02	2.327679e+01
2.374546e+01	1.746815e+00	3.130510e-02	2.298162e+01
2.375024e+01	1.667612e+00	7.324016e-02	2.269052e+01
2.375503e+01	1.594076e+00	1.153436e-01	2.240343e+01
2.375982e+01	1.525947e+00	1.575261e-01	2.212026e+01
2.376461e+01	1.462976e+00	1.997187e-01	2.184094e+01
2.376939e+01	1.404919e+00	2.418705e-01	2.156540e+01
2.377418e+01	1.351545e+00	2.839476e-01	2.129357e+01
2.377897e+01	1.302630e+00	3.259305e-01	2.102539e+01
2.378376e+01	1.257963e+00	3.678137e-01	2.076080e+01
2.378854e+01	1.217338e+00	4.096035e-01	2.049975e+01
2.379333e+01	1.180564e+00	4.513170e-01	2.024217e+01
2.379812e+01	1.147458e+00	4.929811e-01	1.998801e+01
2.380290e+01	1.117846e+00	5.346316e-01	1.973724e+01
2.381248e+01	1.068464e+00	6.180729e-01	1.924564e+01
2.382110e+01	1.034439e+00	6.936300e-01	1.881432e+01
2.382971e+01	1.009493e+00	7.700079e-01	1.839328e+01
2.383833e+01	9.929610e-01	8.476420e-01	1.798235e+01
2.384695e+01	9.842727e-01	9.269927e-01	1.758132e+01
2.385556e+01	9.829423e-01	1.008572e+00	1.719003e+01
2.386418e+01	9.885693e-01	1.092919e+00	1.680835e+01
2.387280e+01	1.000831e+00	1.180605e+00	1.643615e+01
2.388141e+01	1.019481e+00	1.272235e+00	1.607333e+01
2.389003e+01	1.044344e+00	1.368445e+00	1.571980e+01
2.389865e+01	1.075312e+00	1.469902e+00	1.537551e+01
2.390726e+01	1.112344e+00	1.577309e+00	1.504042e+01
2.391588e+01	1.155461e+00	1.691408e+00	1.471454e+01
2.392450e+01	1.204746e+00	1.812983e+00	1.439788e+01
2.393312e+01	1.260342e+00	1.942862e+00	1.409052e+01
2.394173e+01	1.322448e+00	2.081924e+00	1.379257e+01
2.395035e+01	1.391325e+00	2.231104e+00	1.350417e+01
2.395897e+01	1.467291e+00	2.391396e+00	1.322553e+01
2.396758e+01	1.550720e+00	2.563860e+00	1.295694e+01
2.397620e+01	1.642049e+00	2.749625e+00	1.269872e+01
2.398482e+01	1.741774e+00	2.949898e+00	1.245131e+01
2.399343e+01	1.850453e+00	3.165963e+00	1.221523e+01
2.400205e+01	1.968706e+00	3.399191e+00	1.199113e+01
2.401067e+01	2.097221e+00	3.651039e+00	1.177977e+01
2.401929e+01	2.236752e+00	3.923052e+00	1.158206e+01
2.402790e+01	2.388122e+00	4.216867e+00	1.139911e+01
2.403652e+01	2.552226e+00	4.534204e+00	1.123222e+01
2.404514e+01	2.730028e+00	4.876865e+00	1.108290e+01
2.405375e+01	2.922567e+00	5.246722e+00	1.095298e+01
2.406237e+01	3.130951e+00	5.645702e+00	1.084456e+01
2.407099e+01	3.356359e+00	6.075759e+00	1.076012e+01
2.407960e+01	3.600033e+00	6.538846e+00	1.070254e+01
2.408822e+01	3.863271e+00	7.036868e+00	1.067515e+01
2.409684e+01	4.147419e+00	7.571619e+00	1.068183e+01
2.410545e+01	4.453853e+00	8.144708e+00	1.072703e+01
2.411407e+01	4.783954e+00	8.757454e+00	1.081583e+01
2.412269e+01	5.139084e+00	9.410762e+00	1.095404e+01
2.413131e+01	5.520544e+00	1.010496e+01	1.114821e+01
2.413992e+01	5.929522e+00	1.083959e+01	1.140568e+01
2.414854e+01	6.367033e+00	1.161321e+01	1.173457e+01
2.415716e+01	6.833834e+00	1.242305e+01	1.214378e+01
2.416577e+01	7.330327e+00	1.326477e+01	1.264287e+01
2.417353e+01	7.802492e+00	1.404432e+01	1.317714e+01
2.418128e+01	8.298208e+00	1.483838e+01	1.379993e+01
2.418904e+01	8.816488e+00	1.563885e+01	1.451861e+01
2.419679e+01	9.355756e+00	1.643567e+01	1.534022e+01
2.420455e+01	9.913723e+00	1.721656e+01	1.627101e+01
2.421153e+01	1.042932e+01	1.789372e+01	1.720618e+01
2.421851e+01	1.095463e+01	1.853389e+01	1.823611e+01
2.422549e+01	1.148603e+01	1.912330e+01	1.936144e+01
2.423247e+01	1.201918e+01	1.964684e+01	2.058070e+01
2.423945e+01	1.254898e+01	2.008838e+01	2.188989e+01
2.424573e+01	1.301810e+01	2.040181e+01	2.313934e+01
2.425201e+01	1.347496e+01	2.062301e+01	2.444861e+01
2.425829e+01	1.391433e+01	2.074010e+01	2.580795e+01
2.426457e+01	1.433059e+01	2.074218e+01	2.720519e+01
2.427086e+01	1.471785e+01	2.061974e+01	2.862578e+01
2.427714e+01	1.507004e+01	2.036531e+01	3.005302e+01
2.428342e+01	1.538111e+01	1.997400e+01	3.146833e+01
2.428907e+01	1.562102e+01	1.950328e+01	3.271540e+01
2.429473e+01	1.581876e+01	1.892142e+01	3.392156e+01
2.430038e+01	1.597066e+01	1.823181e+01	3.507192e+01
2.430603e+01	1.607345e+01	1.744061e+01	3.615171e+01
2.431169e+01	1.612446e+01	1.655629e+01	3.714729e+01
2.431678e+01	1.612445e+01	1.568947e+01	3.796118e+01
2.432186e+01	1.607998e+01	1.476531e+01	3.868936e+01
2.432695e+01	1.599062e+01	1.379362e+01	3.932563e+01
2.433204e+01	1.585654e+01	1.278564e+01	3.986554e+01
2.433713e+01	1.567843e+01	1.175269e+01	4.030627e+01
2.434222e+01	1.545753e+01	1.070637e+01	4.064680e+01
2.434731e+01	1.519558e+01	9.658061e+00	4.088784e+01
2.435239e+01	1.489481e+01	8.618656e+00	4.103170e+01
2.435748e+01	1.455782e+01	7.598290e+00	4.108219e+01
2.436257e+01	1.418761e+01	6.606134e+00	4.104435e+01
2.436715e+01	1.382868e+01	5.744028e+00	4.093977e+01
2.437173e+01	1.344800e+01	4.916236e+00	4.077365e+01
2.437585e+01	1.308893e+01	4.204039e+00	4.057591e+01
2.437997e+01	1.271627e+01	3.525468e+00	4.033671e+01
2.438409e+01	1.233199e+01	2.882388e+00	4.006019e+01
2.438821e+01	1.193799e+01	2.276132e+00	3.975051e+01
2.439234e+01	1.153619e+01	1.707528e+00	3.941175e+01
2.439646e+01	1.112843e+01	1.176933e+00	3.904785e+01
2.440058e+01	1.071648e+01	6.843147e-01	3.866263e+01
2.440470e+01	1.030204e+01	2.292179e-01	3.825963e+01
2.440882e+01	9.886700e+00	-1.891129e-01	3.784217e+01
2.441294e+01	9.471981e+00	-5.716994e-01	3.741340e+01
2.441707e+01	9.059254e+00	-9.198204e-01	3.697604e+01
2.442119e+01	8.649824e+00	-1.234915e+00	3.653275e+01
2.442531e+01	8.244836e+00	-1.518571e+00	3.608568e+01
2.442943e+01	7.845370e+00	-1.772499e+00	3.563698e+01
2.443355e+01	7.452346e+00	-1.998439e+00	3.518829e+01
2.443767e+01	7.066607e+00	-2.198193e+00	3.474120e+01
2.444179e+01	6.688880e+00	-2.373591e+00	3.429699e+01
2.444592e+01	6.319788e+00	-2.526419e+00	3.385677e+01
2.445004e+01	5.959854e+00	-2.658444e+00	3.342144e+01
2.445416e+01	5.609519e+00	-2.771413e+00	3.299175e+01
2.445828e+01	5.269124e+00	-2.866957e+00	3.256827e+01
2.446240e+01	4.938945e+00	-2.946721e+00	3.215147e+01
2.446652e+01	4.619169e+00	-3.012176e+00	3.174168e+01
2.447064e+01	4.309930e+00	-3.064832e+00	3.133912e+01
2.447477e+01	4.011287e+00	-3.105994e+00	3.094396e+01
2.447889e+01	3.723252e+00	-3.136977e+00	3.055626e+01
2.448301e+01	3.445783e+00	-3.158971e+00	3.017602e+01
2.448713e+01	3.178792e+00	-3.173100e+00	2.980321e+01
2.449125e+01	2.922153e+00	-3.180395e+00	2.943773e+01
2.449537e+01	2.675704e+00	-3.181824e+00	2.907948e+01
2.449949e+01	2.439253e+00	-3.178261e+00	2.872830e+01
2.450362e+01	2.212580e+00	-3.170532e+00	2.838404e+01
2.450774e+01	1.995443e+00	-3.159368e+00	2.804650e+01
2.451186e+01	1.787583e+00	-3.145472e+00	2.771551e+01
2.451598e+01	1.588721e+00	-3.129446e+00	2.739087e+01
2.452010e+01	1.398569e+00	-3.111880e+00	2.707238e+01
2.452422e+01	1.216828e+00	-3.093264e+00	2.675985e+01
2.452834e+01	1.043188e+00	-3.074091e+00	2.645308e+01
2.453247e+01	8.773390e-01	-3.054757e+00	2.615189e+01
2.453659e+01	7.189619e-01	-3.035664e+00	2.585607e+01
2.454071e+01	5.677422e-01	-3.017139e+00	2.556550e+01
2.454483e+01	4.233568e-01	-2.999495e+00	2.527994e+01
2.454895e+01	2.854937e-01	-2.983013e+00	2.499930e+01
2.455307e+01	1.538323e-01	-2.967916e+00	2.472336e+01
2.455719e+01	2.806643e-02	-2.954469e+00	2.445204e+01
2.456132e+01	-9.211595e-02	-2.942810e+00	2.418516e+01
2.456544e+01	-2.070140e-01	-2.933154e+00	2.392261e+01
2.456956e+01	-3.169268e-01	-2.925631e+00	2.366428e+01
2.457368e+01	-4.221435e-01	-2.920404e+00	2.341005e+01
2.457780e+01	-5.229495e-01	-2.917563e+00	2.315983e+01
2.458192e+01	-6.196216e-01	-2.917254e+00	2.291352e+01
2.458604e+01	-7.124296e-01	-2.919526e+00	2.267104e+01
2.459017e+01	-8.016380e-01	-2.924511e+00	2.243230e+01
2.459429e+01	-8.874993e-01	-2.932233e+00	2.219726e+01
2.459841e+01	-9.702661e-01	-2.942810e+00	2.196580e+01
2.460253e+01	-1.050173e+00	-2.956258e+00	2.173795e+01
2.460665e+01	-1.127460e+00	-2.972661e+00	2.151355e+01
2.461077e+01	-1.202345e+00	-2.992060e+00	2.129267e+01
2.461490e+01	-1.275055e+00	-3.014488e+00	2.107517e+01
2.461902e+01	-1.345795e+00	-3.040003e+00	2.086108e+01
2.462314e+01	-1.414774e+00	-3.068629e+00	2.065033e+01
2.462726e+01	-1.482187e+00	-3.100429e+00	2.044293e+01
2.463138e+01	-1.548227e+00	-3.135409e+00	2.023884e+01
2.463550e+01	-1.613078e+00	-3.173648e+00	2.003807e+01
2.463962e+01	-1.676921e+00	-3.215135e+00	1.984058e+01
2.464375e+01	-1.739929e+00	-3.259939e+00	1.964639e+01
2.464787e+01	-1.802269e+00	-3.308080e+00	1.945549e+01
2.465199e+01	-1.864105e+00	-3.359617e+00	1.926788e+01
2.465611e+01	-1.925594e+00	-3.414573e+00	1.908359e+01
2.466023e+01	-1.986891e+00	-3.473012e+00	1.890261e+01
2.466435e+01	-2.048143e+00	-3.534958e+00	1.872498e+01
2.466847e+01	-2.109496e+00	-3.600477e+00	1.855070e+01
2.467260e+01	-2.171089e+00	-3.669607e+00	1.837983e+01
2.467672e+01	-2.233063e+00	-3.742408e+00	1.821237e+01
2.468084e+01	-2.295547e+00	-3.818941e+00	1.804841e+01
2.468496e+01	-2.358678e+00	-3.899249e+00	1.788793e+01
2.468908e+01	-2.422578e+00	-3.983430e+00	1.773104e+01
2.469320e+01	-2.487378e+00	-4.071504e+00	1.757775e+01
2.469732e+01	-2.553197e+00	-4.163575e+00	1.742815e+01
2.470145e+01	-2.620159e+00	-4.259700e+00	1.728231e+01
2.470969e+01	-2.757986e+00	-4.464441e+00	1.700219e+01
2.471793e+01	-2.901791e+00	-4.686363e+00	1.673810e+01
2.472617e+01	-3.052485e+00	-4.926169e+00	1.649082e+01
2.473442e+01	-3.210978e+00	-5.184577e+00	1.626136e+01
2.474266e+01	-3.378145e+00	-5.462354e+00	1.605078e+01
2.475090e+01	-3.554867e+00	-5.760261e+00	1.586039e+01
2.475915e+01	-3.742011e+00	-6.079083e+00	1.569163e+01
2.476739e+01	-3.940439e+00	-6.419596e+00	1.554616e+01
2.477563e+01	-4.151005e+00	-6.782515e+00	1.542588e+01
2.478387e+01	-4.374545e+00	-7.168476e+00	1.533291e+01
2.479212e+01	-4.611879e+00	-7.578014e+00	1.526964e+01
2.480036e+01	-4.863796e+00	-8.011533e+00	1.523872e+01
2.480860e+01	-5.131052e+00	-8.469217e+00	1.524313e+01
2.481685e+01	-5.414339e+00	-8.950934e+00	1.528615e+01
2.482509e+01	-5.714282e+00	-9.456261e+00	1.537134e+01
2.483333e+01	-6.031396e+00	-9.984337e+00	1.550258e+01
2.484158e+01	-6.366067e+00	-1.053377e+01	1.568402e+01
2.484982e+01	-6.718514e+00	-1.110245e+01	1.592010e+01
2.485806e+01	-7.088759e+00	-1.168760e+01	1.621542e+01
2.486630e+01	-7.476544e+00	-1.228555e+01	1.657467e+01
2.487455e+01	-7.881320e+00	-1.289158e+01	1.700260e+01
2.488279e+01	-8.302146e+00	-1.349977e+01	1.750367e+01
2.489103e+01	-8.737651e+00	-1.410302e+01	1.808206e+01
2.489928e+01	-9.185952e+00	-1.469286e+01	1.874127e+01
2.490752e+01	-9.644587e+00	-1.525940e+01	1.948386e+01
2.491576e+01	-1.011045e+01	-1.579138e+01	2.031110e+01
2.492400e+01	-1.057975e+01	-1.627628e+01	2.122256e+01
2.493142e+01	-1.100132e+01	-1.666119e+01	2.211283e+01
2.493884e+01	-1.141817e+01	-1.698650e+01	2.306573e+01
2.494626e+01	-1.182599e+01	-1.724156e+01	2.407582e+01
2.495368e+01	-1.222003e+01	-1.741582e+01	2.513559e+01
